Tempo,Referencia,Erro,Posicao
2.282000,2.282000,0.705198,1.573802
2.285000,2.285000,0.703310,1.578690
2.289000,2.289000,0.745411,1.539589
2.292000,2.292000,0.700535,1.588465
2.295000,2.295000,0.698647,1.593353
2.299000,2.299000,0.691872,1.603128
2.302000,2.302000,0.700760,1.598240
2.306000,2.306000,0.698872,1.603128
2.310000,2.310000,0.697984,1.608016
2.313000,2.313000,0.701984,1.608016
2.316000,2.316000,0.704984,1.608016
2.320000,2.320000,0.703097,1.612903
2.323000,2.323000,0.702209,1.617791
2.326000,2.326000,0.700322,1.622678
2.330000,2.330000,0.703322,1.622678
2.333000,2.333000,0.702434,1.627566
2.336000,2.336000,0.700547,1.632453
2.340000,2.340000,0.703547,1.632453
2.343000,2.343000,0.712434,1.627566
